x-axis,1,2,3
second,Volt,Volt,Volt
+880.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+882.500E-09,+2.992862105370E+00,+3.099442206323E+00,+3.343718886375E+00
+885.000E-09,+3.294369645403E+00,+3.099442206323E+00,+3.142713859677E+00
+887.500E-09,+3.193867132068E+00,+3.079341704020E+00,+3.142713859677E+00
+890.000E-09,+2.992862105370E+00,+3.099442206323E+00,+3.142713859691E+00
+892.500E-09,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+895.000E-09,+3.193867132068E+00,+3.179844215512E+00,+3.343718886375E+00
+897.500E-09,+3.193867132068E+00,+3.119542708626E+00,+3.142713859677E+00
+900.000E-09,+3.193867132068E+00,+3.099442206329E+00,+3.343718886375E+00
+902.500E-09,+3.043113362030E+00,+3.099442206323E+00,+3.293467629715E+00
+905.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+907.500E-09,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+910.000E-09,+2.992862105370E+00,+3.099442206323E+00,+3.343718886375E+00
+912.500E-09,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+915.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+917.500E-09,+3.193867132068E+00,+3.079341704020E+00,+3.142713859677E+00
+920.000E-09,+3.193867132068E+00,+3.019040197140E+00,+3.142713859691E+00
+922.500E-09,+3.193867132068E+00,+3.099442206323E+00,+3.293467629715E+00
+925.000E-09,+3.193867132068E+00,+3.059241201723E+00,+3.142713859677E+00
+927.500E-09,+3.193867132068E+00,+3.019040197134E+00,+3.343718886375E+00
+930.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.343718886362E+00
+932.500E-09,+3.193867132068E+00,+3.039140699426E+00,+3.343718886375E+00
+935.000E-09,+2.992862105370E+00,+3.139643210912E+00,+3.343718886375E+00
+937.500E-09,+3.193867132068E+00,+3.119542708626E+00,+3.343718886375E+00
+940.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.343718886362E+00
+942.500E-09,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+945.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+947.500E-09,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+950.000E-09,+3.193867132068E+00,+3.179844215512E+00,+3.142713859677E+00
+952.500E-09,+3.193867132068E+00,+3.079341704031E+00,+3.343718886375E+00
+955.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+957.500E-09,+3.193867132068E+00,+3.019040197134E+00,+3.293467629687E+00
+960.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+962.500E-09,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+965.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+967.500E-09,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+970.000E-09,+3.193867132068E+00,+3.099442206318E+00,+3.343718886375E+00
+972.500E-09,+3.193867132068E+00,+3.099442206323E+00,+3.293467629715E+00
+975.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.243216373040E+00
+977.500E-09,+3.193867132068E+00,+3.079341704020E+00,+3.142713859677E+00
+980.000E-09,+3.193867132068E+00,+3.099442206318E+00,+3.142713859677E+00
+982.500E-09,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+985.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+987.500E-09,+3.193867132068E+00,+3.019040197134E+00,+3.343718886375E+00
+990.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.142713859691E+00
+992.500E-09,+3.143615875407E+00,+3.079341704031E+00,+3.343718886375E+00
+995.000E-09,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+997.500E-09,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.000000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859692E+00
+1.002500E-06,+3.193867132068E+00,+3.079341704032E+00,+3.343718886375E+00
+1.005000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.243216373041E+00
+1.007500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.010000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.012500E-06,+3.193867132068E+00,+3.159743713221E+00,+3.293467629715E+00
+1.015000E-06,+3.193867132068E+00,+3.179844215512E+00,+3.343718886375E+00
+1.017500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.020000E-06,+2.992862105384E+00,+3.099442206323E+00,+3.142713859677E+00
+1.022500E-06,+3.193867132068E+00,+3.039140699426E+00,+3.343718886375E+00
+1.025000E-06,+3.193867132068E+00,+3.139643210912E+00,+3.343718886375E+00
+1.027500E-06,+3.193867132068E+00,+3.159743713209E+00,+3.142713859677E+00
+1.030000E-06,+3.193867132068E+00,+3.179844215512E+00,+3.142713859692E+00
+1.032500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.035000E-06,+3.193867132068E+00,+3.139643210923E+00,+3.343718886375E+00
+1.037500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.040000E-06,+2.992862105370E+00,+3.179844215512E+00,+3.343718886361E+00
+1.042500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.045000E-06,+3.193867132068E+00,+3.059241201723E+00,+3.142713859677E+00
+1.047500E-06,+2.992862105370E+00,+3.099442206323E+00,+3.343718886375E+00
+1.050000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.052500E-06,+3.193867132068E+00,+3.119542708615E+00,+3.343718886375E+00
+1.055000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.057500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.142713859677E+00
+1.060000E-06,+3.193867132053E+00,+3.099442206323E+00,+3.343718886361E+00
+1.062500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.065000E-06,+2.992862105370E+00,+3.099442206323E+00,+3.243216373012E+00
+1.067500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.192965116366E+00
+1.070000E-06,+2.992862105370E+00,+3.099442206323E+00,+3.142713859677E+00
+1.072500E-06,+3.193867132068E+00,+3.159743713221E+00,+3.142713859677E+00
+1.075000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.077500E-06,+3.193867132068E+00,+3.159743713209E+00,+3.142713859677E+00
+1.080000E-06,+3.193867132053E+00,+3.099442206323E+00,+3.142713859677E+00
+1.082500E-06,+3.143615875408E+00,+3.099442206323E+00,+3.142713859677E+00
+1.085000E-06,+2.992862105370E+00,+3.179844215512E+00,+3.142713859677E+00
+1.087500E-06,+2.992862105370E+00,+3.099442206323E+00,+3.142713859677E+00
+1.090000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.092500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.095000E-06,+3.093364618704E+00,+3.099442206323E+00,+3.243216373041E+00
+1.097500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.100000E-06,+3.193867132053E+00,+3.099442206323E+00,+3.343718886375E+00
+1.102500E-06,+3.193867132068E+00,+3.019040197134E+00,+3.343718886375E+00
+1.105000E-06,+3.093364618733E+00,+3.019040197134E+00,+3.343718886375E+00
+1.107500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.110000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.112500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.115000E-06,+2.992862105370E+00,+3.099442206323E+00,+3.343718886375E+00
+1.117500E-06,+3.193867132068E+00,+3.159743713209E+00,+3.293467629686E+00
+1.120000E-06,+2.992862105384E+00,+3.099442206323E+00,+3.343718886375E+00
+1.122500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.192965116337E+00
+1.125000E-06,+3.093364618733E+00,+3.139643210912E+00,+3.343718886375E+00
+1.127500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.142713859677E+00
+1.130000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.132500E-06,+3.143615875408E+00,+3.099442206323E+00,+3.343718886375E+00
+1.135000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.243216373012E+00
+1.137500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.140000E-06,+3.193867132068E+00,+3.179844215506E+00,+3.343718886375E+00
+1.142500E-06,+2.992862105370E+00,+3.119542708615E+00,+3.142713859677E+00
+1.145000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.147500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.150000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.152500E-06,+3.193867132068E+00,+3.039140699425E+00,+3.343718886375E+00
+1.155000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.157500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.160000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859692E+00
+1.162500E-06,+3.193867132068E+00,+3.119542708614E+00,+3.142713859677E+00
+1.165000E-06,+3.193867132068E+00,+3.059241201735E+00,+3.343718886375E+00
+1.167500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.170000E-06,+3.394872158751E+00,+3.019040197140E+00,+3.343718886360E+00
+1.172500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.293467629716E+00
+1.175000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.177500E-06,+3.193867132068E+00,+3.079341704020E+00,+3.142713859677E+00
+1.180000E-06,+3.193867132053E+00,+3.099442206329E+00,+3.343718886360E+00
+1.182500E-06,+3.193867132068E+00,+3.039140699425E+00,+3.142713859677E+00
+1.185000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.187500E-06,+3.193867132068E+00,+3.159743713209E+00,+3.343718886375E+00
+1.190000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.192500E-06,+3.193867132068E+00,+3.079341704032E+00,+3.142713859677E+00
+1.195000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.197500E-06,+3.193867132068E+00,+3.159743713209E+00,+3.343718886375E+00
+1.200000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.202500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.205000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.207500E-06,+3.143615875378E+00,+3.159743713209E+00,+3.343718886375E+00
+1.210000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.212500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.343718886375E+00
+1.215000E-06,+3.193867132068E+00,+3.019040197134E+00,+3.343718886375E+00
+1.217500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.192965116367E+00
+1.220000E-06,+3.193867132052E+00,+3.099442206323E+00,+3.142713859677E+00
+1.222500E-06,+3.143615875409E+00,+3.099442206323E+00,+3.343718886375E+00
+1.225000E-06,+3.193867132068E+00,+3.139643210924E+00,+3.142713859677E+00
+1.227500E-06,+3.193867132068E+00,+3.079341704020E+00,+3.142713859677E+00
+1.230000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.232500E-06,+3.193867132068E+00,+3.079341704032E+00,+3.192965116336E+00
+1.235000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.237500E-06,+3.043113362059E+00,+3.099442206323E+00,+3.142713859677E+00
+1.240000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.242500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.343718886375E+00
+1.245000E-06,+3.193867132068E+00,+3.139643210912E+00,+3.142713859677E+00
+1.247500E-06,+3.193867132068E+00,+3.119542708627E+00,+3.343718886375E+00
+1.250000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.252500E-06,+3.244118388727E+00,+3.099442206323E+00,+3.343718886375E+00
+1.255000E-06,+3.193867132068E+00,+3.139643210924E+00,+3.343718886375E+00
+1.257500E-06,+3.193867132068E+00,+3.159743713209E+00,+3.293467629686E+00
+1.260000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.262500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.265000E-06,+3.193867132068E+00,+3.179844215512E+00,+3.343718886375E+00
+1.267500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.293467629686E+00
+1.270000E-06,+2.992862105385E+00,+3.179844215512E+00,+3.142713859677E+00
+1.272500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.192965116336E+00
+1.275000E-06,+3.193867132068E+00,+3.179844215512E+00,+3.142713859677E+00
+1.277500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.142713859677E+00
+1.280000E-06,+3.193867132068E+00,+3.179844215506E+00,+3.343718886360E+00
+1.282500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.142713859677E+00
+1.285000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.287500E-06,+3.193867132068E+00,+3.119542708627E+00,+3.192965116367E+00
+1.290000E-06,+3.193867132068E+00,+3.179844215512E+00,+3.142713859677E+00
+1.292500E-06,+3.193867132068E+00,+3.119542708614E+00,+3.293467629716E+00
+1.295000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.297500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.300000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886360E+00
+1.302500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.305000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.243216373042E+00
+1.307500E-06,+3.344620902076E+00,+3.079341704020E+00,+3.142713859677E+00
+1.310000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.312500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.315000E-06,+3.193867132068E+00,+3.179844215512E+00,+3.343718886375E+00
+1.317500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.320000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.322500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.142713859677E+00
+1.325000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.327500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.142713859677E+00
+1.330000E-06,+3.193867132068E+00,+3.179844215512E+00,+3.142713859693E+00
+1.332500E-06,+2.992862105370E+00,+3.099442206323E+00,+3.142713859677E+00
+1.335000E-06,+3.193867132068E+00,+3.179844215512E+00,+3.243216373011E+00
+1.337500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.340000E-06,+3.193867132052E+00,+3.179844215506E+00,+3.142713859677E+00
+1.342500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.345000E-06,+2.992862105370E+00,+3.059241201735E+00,+3.142713859677E+00
+1.347500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.343718886375E+00
+1.350000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.352500E-06,+3.143615875409E+00,+3.119542708614E+00,+3.142713859677E+00
+1.355000E-06,+3.093364618703E+00,+3.099442206323E+00,+3.343718886375E+00
+1.357500E-06,+2.992862105370E+00,+3.019040197134E+00,+3.343718886375E+00
+1.360000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886360E+00
+1.362500E-06,+2.992862105370E+00,+3.099442206323E+00,+3.343718886375E+00
+1.365000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.367500E-06,+3.394872158766E+00,+3.019040197134E+00,+3.343718886375E+00
+1.370000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.372500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.375000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.377500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.380000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.382500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.385000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.387500E-06,+3.193867132068E+00,+3.039140699438E+00,+3.142713859677E+00
+1.390000E-06,+3.193867132084E+00,+3.099442206323E+00,+3.343718886359E+00
+1.392500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.395000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.397500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.400000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.402500E-06,+3.394872158766E+00,+3.079341704032E+00,+3.142713859677E+00
+1.405000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.407500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.410000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.412500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.293467629717E+00
+1.415000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.417500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.420000E-06,+3.193867132084E+00,+3.099442206323E+00,+3.343718886375E+00
+1.422500E-06,+3.193867132068E+00,+3.019040197134E+00,+3.343718886375E+00
+1.425000E-06,+3.193867132068E+00,+3.059241201722E+00,+3.343718886375E+00
+1.427500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.430000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.432500E-06,+2.992862105370E+00,+3.099442206323E+00,+3.192965116336E+00
+1.435000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.437500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.440000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.442500E-06,+3.193867132068E+00,+3.079341704032E+00,+3.142713859677E+00
+1.445000E-06,+3.193867132068E+00,+3.059241201722E+00,+3.243216373042E+00
+1.447500E-06,+3.193867132068E+00,+3.159743713209E+00,+3.293467629685E+00
+1.450000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886359E+00
+1.452500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.455000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.457500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.343718886375E+00
+1.460000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.462500E-06,+3.193867132068E+00,+3.019040197134E+00,+3.142713859677E+00
+1.465000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.467500E-06,+2.992862105370E+00,+3.099442206323E+00,+3.142713859677E+00
+1.470000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.472500E-06,+3.193867132068E+00,+3.039140699425E+00,+3.343718886375E+00
+1.475000E-06,+3.093364618702E+00,+3.019040197134E+00,+3.142713859677E+00
+1.477500E-06,+3.193867132068E+00,+3.119542708627E+00,+3.343718886375E+00
+1.480000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.482500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.192965116335E+00
+1.485000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.487500E-06,+3.193867132068E+00,+3.119542708627E+00,+3.192965116368E+00
+1.490000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.492500E-06,+3.193867132068E+00,+3.159743713222E+00,+3.142713859677E+00
+1.495000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.497500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.500000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.502500E-06,+3.193867132068E+00,+3.079341704032E+00,+3.343718886375E+00
+1.505000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.243216373010E+00
+1.507500E-06,+3.344620902075E+00,+3.099442206323E+00,+3.142713859677E+00
+1.510000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.512500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.515000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.517500E-06,+3.143615875376E+00,+3.099442206323E+00,+3.142713859677E+00
+1.520000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886359E+00
+1.522500E-06,+2.992862105370E+00,+3.039140699425E+00,+3.343718886375E+00
+1.525000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.527500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.530000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.532500E-06,+3.043113362027E+00,+3.079341704033E+00,+3.343718886375E+00
+1.535000E-06,+2.992862105370E+00,+3.099442206323E+00,+3.142713859677E+00
+1.537500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.293467629684E+00
+1.540000E-06,+3.394872158766E+00,+3.179844215512E+00,+3.142713859694E+00
+1.542500E-06,+3.193867132068E+00,+3.119542708614E+00,+3.142713859677E+00
+1.545000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.547500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.550000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.552500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.192965116335E+00
+1.555000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.557500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.560000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.562500E-06,+3.043113362027E+00,+3.019040197134E+00,+3.142713859677E+00
+1.565000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.567500E-06,+3.143615875376E+00,+3.099442206323E+00,+3.343718886375E+00
+1.570000E-06,+3.193867132068E+00,+3.179844215512E+00,+3.142713859677E+00
+1.572500E-06,+2.992862105370E+00,+3.099442206323E+00,+3.343718886375E+00
+1.575000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.577500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.580000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.582500E-06,+3.193867132068E+00,+3.039140699425E+00,+3.142713859677E+00
+1.585000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.243216373043E+00
+1.587500E-06,+3.193867132068E+00,+3.119542708627E+00,+3.343718886375E+00
+1.590000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859694E+00
+1.592500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.343718886375E+00
+1.595000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.597500E-06,+3.193867132068E+00,+3.119542708627E+00,+3.343718886375E+00
+1.600000E-06,+2.992862105386E+00,+3.099442206316E+00,+3.343718886375E+00
+1.602500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.605000E-06,+3.193867132068E+00,+3.059241201735E+00,+3.343718886375E+00
+1.607500E-06,+3.043113362061E+00,+3.119542708627E+00,+3.343718886375E+00
+1.610000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.612500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.615000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.617500E-06,+3.344620902074E+00,+3.099442206323E+00,+3.192965116369E+00
+1.620000E-06,+3.193867132051E+00,+3.099442206323E+00,+3.343718886375E+00
+1.622500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.625000E-06,+3.193867132068E+00,+3.019040197134E+00,+3.343718886375E+00
+1.627500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.630000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.632500E-06,+3.143615875410E+00,+3.099442206323E+00,+3.343718886375E+00
+1.635000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.637500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.640000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.642500E-06,+2.992862105370E+00,+3.079341704033E+00,+3.293467629718E+00
+1.645000E-06,+3.193867132068E+00,+3.179844215512E+00,+3.142713859677E+00
+1.647500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.650000E-06,+3.193867132051E+00,+3.179844215512E+00,+3.142713859677E+00
+1.652500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.655000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.657500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.660000E-06,+3.193867132085E+00,+3.099442206323E+00,+3.142713859677E+00
+1.662500E-06,+3.193867132068E+00,+3.039140699424E+00,+3.343718886375E+00
+1.665000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.667500E-06,+2.992862105370E+00,+3.019040197134E+00,+3.192965116369E+00
+1.670000E-06,+2.992862105387E+00,+3.019040197134E+00,+3.343718886375E+00
+1.672500E-06,+2.992862105370E+00,+3.099442206323E+00,+3.343718886375E+00
+1.675000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.677500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.343718886375E+00
+1.680000E-06,+3.394872158748E+00,+3.099442206323E+00,+3.142713859677E+00
+1.682500E-06,+3.193867132068E+00,+3.019040197134E+00,+3.343718886375E+00
+1.685000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.687500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.690000E-06,+3.394872158748E+00,+3.099442206323E+00,+3.343718886375E+00
+1.692500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.293467629718E+00
+1.695000E-06,+3.394872158766E+00,+3.099442206323E+00,+3.343718886375E+00
+1.697500E-06,+3.193867132068E+00,+3.179844215512E+00,+3.343718886375E+00
+1.700000E-06,+3.193867132085E+00,+3.099442206323E+00,+3.142713859677E+00
+1.702500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.343718886375E+00
+1.705000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.243216373009E+00
+1.707500E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
+1.710000E-06,+3.193867132068E+00,+3.099442206323E+00,+3.142713859677E+00
